epoch,step,train/brier_fde,train/minADE6,train/minFDE6,train/miss_rate,train/nuscenes/brier_fde,train/nuscenes/minADE6,train/nuscenes/minFDE6,train/nuscenes/miss_rate,val/brier_fde,val/minADE6,val/minFDE6,val/miss_rate,val/nuscenes/brier_fde,val/nuscenes/minADE6,val/nuscenes/minFDE6,val/nuscenes/miss_rate
87,87,9.2428560256958,4.73378849029541,8.407450675964355,0.6557376980781555,9.2428560256958,4.73378849029541,8.407450675964355,0.6557376980781555,,,,,,,,
88,88,,,,,,,,,9.568609237670898,4.735630512237549,8.735333442687988,0.7213114500045776,9.568609237670898,4.735630512237549,8.735333442687988,0.7213114500045776
88,88,9.353654861450195,4.742072582244873,8.519436836242676,0.7049180269241333,9.353654861450195,4.742072582244873,8.519436836242676,0.7049180269241333,,,,,,,,
89,89,,,,,,,,,9.568231582641602,4.733547210693359,8.734955787658691,0.7213114500045776,9.568231582641602,4.733547210693359,8.734955787658691,0.7213114500045776
89,89,9.303211212158203,4.728635311126709,8.470170974731445,0.6557376980781555,9.303211212158203,4.728635311126709,8.470170974731445,0.6557376980781555,,,,,,,,
90,90,,,,,,,,,9.566174507141113,4.731452465057373,8.732897758483887,0.7213114500045776,9.566174507141113,4.731452465057373,8.732897758483887,0.7213114500045776
90,90,9.292457580566406,4.730710506439209,8.460225105285645,0.688524603843689,9.292457580566406,4.730710506439209,8.460225105285645,0.688524603843689,,,,,,,,
91,91,,,,,,,,,9.56252384185791,4.729521751403809,8.729249000549316,0.7213114500045776,9.56252384185791,4.729521751403809,8.729249000549316,0.7213114500045776
91,91,9.272459030151367,4.730509281158447,8.440072059631348,0.6721311211585999,9.272459030151367,4.730509281158447,8.440072059631348,0.6721311211585999,,,,,,,,
92,92,,,,,,,,,9.55270004272461,4.727725028991699,8.719438552856445,0.7213114500045776,9.55270004272461,4.727725028991699,8.719438552856445,0.7213114500045776
92,92,9.284111022949219,4.727697849273682,8.450331687927246,0.6721311211585999,9.284111022949219,4.727697849273682,8.450331687927246,0.6721311211585999,,,,,,,,
93,93,,,,,,,,,9.548619270324707,4.726011276245117,8.715347290039062,0.7213114500045776,9.548619270324707,4.726011276245117,8.715347290039062,0.7213114500045776
93,93,9.30248737335205,4.733613967895508,8.467885971069336,0.6557376980781555,9.30248737335205,4.733613967895508,8.467885971069336,0.6557376980781555,,,,,,,,
94,94,,,,,,,,,9.542394638061523,4.724399089813232,8.709124565124512,0.7377049326896667,9.542394638061523,4.724399089813232,8.709124565124512,0.7377049326896667
94,94,9.262490272521973,4.714463233947754,8.42874526977539,0.6393442749977112,9.262490272521973,4.714463233947754,8.42874526977539,0.6393442749977112,,,,,,,,
95,95,,,,,,,,,9.533663749694824,4.722615718841553,8.700392723083496,0.7377049326896667,9.533663749694824,4.722615718841553,8.700392723083496,0.7377049326896667
95,95,9.296968460083008,4.716691493988037,8.464786529541016,0.6721311211585999,9.296968460083008,4.716691493988037,8.464786529541016,0.6721311211585999,,,,,,,,
96,96,,,,,,,,,9.530144691467285,4.720649242401123,8.696887016296387,0.7377049326896667,9.530144691467285,4.720649242401123,8.696887016296387,0.7377049326896667
96,96,9.266039848327637,4.704617500305176,8.434063911437988,0.6721311211585999,9.266039848327637,4.704617500305176,8.434063911437988,0.6721311211585999,,,,,,,,
97,97,,,,,,,,,9.521350860595703,4.718870162963867,8.688108444213867,0.7213114500045776,9.521350860595703,4.718870162963867,8.688108444213867,0.7213114500045776
97,97,9.288811683654785,4.719227313995361,8.456608772277832,0.688524603843689,9.288811683654785,4.719227313995361,8.456608772277832,0.688524603843689,,,,,,,,
98,98,,,,,,,,,9.511835098266602,4.717056751251221,8.678608894348145,0.7213114500045776,9.511835098266602,4.717056751251221,8.678608894348145,0.7213114500045776
98,98,9.295141220092773,4.716182708740234,8.461368560791016,0.6721311211585999,9.295141220092773,4.716182708740234,8.461368560791016,0.6721311211585999,,,,,,,,
99,99,,,,,,,,,9.503113746643066,4.715385437011719,8.669885635375977,0.7213114500045776,9.503113746643066,4.715385437011719,8.669885635375977,0.7213114500045776
99,99,9.24294662475586,4.71359395980835,8.410116195678711,0.6393442749977112,9.24294662475586,4.71359395980835,8.410116195678711,0.6393442749977112,,,,,,,,
